2025-12-22	50.70
2025-12-21	50.54
2025-12-18	51.34
2025-12-17	50.22
2025-12-16	49.74
2025-12-15	50.10
2025-12-14	49.48
2025-12-11	50.34
2025-12-10	50.20
2025-12-09	49.87
2025-12-08	51.38
2025-12-07	50.74
2025-12-04	50.88
2025-12-03	48.48
2025-12-02	48.06
2025-12-01	48.16
2025-11-30	47.16
2025-11-27	46.96
2025-11-26	46.42
2025-11-25	45.70
2025-11-24	45.30
2025-11-23	46.20
2025-11-20	45.04
2025-11-19	45.50
2025-11-18	45.88
2025-11-17	46.78
2025-11-16	47.52
2025-11-13	48.08
2025-11-12	48.42
2025-11-11	47.22
2025-11-10	46.20
2025-11-09	45.62
2025-11-06	45.28
2025-11-05	45.44
2025-11-04	45.56
2025-11-03	45.66
2025-11-02	45.31
2025-10-30	45.60
2025-10-29	44.67
2025-10-28	44.68
2025-10-27	44.66
2025-10-26	44.78
2025-10-23	45.06
2025-10-22	44.86
2025-10-21	44.76
2025-10-20	45.18
2025-10-19	45.12
2025-10-16	44.98
2025-10-15	45.06
2025-10-14	45.24
2025-10-13	45.26
2025-10-12	44.90
2025-10-09	45.56
2025-10-08	46.00
2025-10-07	45.87
2025-10-06	46.12
2025-10-05	46.02
2025-10-02	46.34
2025-10-01	46.22
2025-09-30	46.16
2025-09-29	46.92
2025-09-28	48.24
2025-09-25	48.66
2025-09-24	48.84
2025-09-23	49.16
2025-09-22	48.72
2025-09-21	48.62
2025-09-18	49.42
2025-09-17	49.18
2025-09-16	48.72
2025-09-15	48.84
2025-09-14	48.78
2025-09-11	48.54
2025-09-10	47.86
2025-09-09	48.00
2025-09-08	47.86
2025-09-07	47.64
2025-09-04	47.70
2025-09-03	47.08
2025-09-02	46.94
2025-09-01	47.98
2025-08-31	49.18
2025-08-28	49.12
2025-08-27	48.82
2025-08-26	48.74
2025-08-25	49.00
2025-08-24	49.10
2025-08-21	48.75
2025-08-20	50.20
2025-08-19	49.60
2025-08-18	48.96
2025-08-17	48.86
2025-08-14	49.12
2025-08-13	47.76
2025-08-12	46.35
2025-08-11	46.98
2025-08-10	47.36
2025-08-07	45.90
2025-08-06	45.13
2025-08-05	45.26
