2021-02-11	132.28
2021-02-10	133.4
2021-02-09	131.18
2021-02-08	132.42
2021-02-05	133.3
2021-02-04	136.16
2021-02-03	136
2021-02-02	133.58
2021-02-01	130.54
2021-01-29	127.94
2021-01-28	129.72
2021-01-27	129.34
2021-01-26	130.66
2021-01-25	128.36
2021-01-22	132.8
2021-01-21	123.8
2021-01-20	122.36
2021-01-19	121.22
2021-01-18	119.84
2021-01-15	119.78
2021-01-14	122.34
2021-01-13	122.82
2021-01-12	124.04
2021-01-11	123.98
2021-01-08	124
2021-01-07	124.3
2021-01-06	121.88
2021-01-05	117.38
2021-01-04	117.62
2020-12-30	117.52
2020-12-29	117.4
2020-12-28	119.3
2020-12-23	117
2020-12-22	114.34
2020-12-21	113.66
2020-12-18	117.82
2020-12-17	116.6
2020-12-16	115.66
2020-12-15	114.68
2020-12-14	112.7
2020-12-11	112.68
2020-12-10	113.52
2020-12-09	113.9
2020-12-08	114.4
2020-12-07	112.42
2020-12-04	113.3
2020-12-03	111.92
2020-12-02	112.92
2020-12-01	112.94
2020-11-30	112
2020-11-27	112.68
2020-11-26	111.36
2020-11-25	112.36
2020-11-24	112.38
2020-11-23	111.68
2020-11-20	109.58
2020-11-19	109.8
2020-11-18	111.12
2020-11-17	111.6
2020-11-16	112.3
2020-11-13	113.04
2020-11-12	113.72
2020-11-11	117.52
2020-11-10	118.4
2020-11-09	116.48
2020-11-06	108.64
2020-11-05	110.08
2020-11-04	107.46
2020-11-03	106.28
2020-11-02	103.4
2020-10-30	100.7
2020-10-29	100.64
2020-10-28	100.1
2020-10-27	106.52
2020-10-26	107.52
2020-10-23	109.66
2020-10-22	109.02
2020-10-21	108.68
2020-10-20	110.74
2020-10-19	110.46
2020-10-16	110.96
2020-10-15	109.34
2020-10-14	112.4
2020-10-13	111.24
2020-10-12	112.44
2020-10-09	111.56
2020-10-08	110.84
2020-10-07	109.24
2020-10-06	108.92
2020-10-05	107.32
2020-10-02	105.88
2020-10-01	106.66
2020-09-30	107.88
2020-09-29	108.64
2020-09-28	109.96
2020-09-25	111.68
2020-09-24	113.5
2020-09-23	112.34
2020-09-22	113.02
2020-09-21	112.16
