2023-11-05	139.74
2023-11-02	142.40
2023-11-01	141.42
2023-10-31	141.72
2023-10-30	140.52
2023-10-29	139.30
2023-10-26	141.92
2023-10-25	142.60
2023-10-24	141.48
2023-10-23	138.96
2023-10-22	139.94
2023-10-19	139.98
2023-10-18	142.30
2023-10-17	138.30
2023-10-16	138.34
2023-10-15	137.58
2023-10-12	136.10
2023-10-11	134.70
2023-10-10	136.48
2023-10-09	135.62
2023-10-08	136.10
2023-10-05	136.28
2023-10-04	138.80
2023-10-03	138.98
2023-10-02	138.56
2023-10-01	137.98
2023-09-28	138.48
2023-09-27	140.34
2023-09-26	141.26
2023-09-25	142.24
2023-09-24	142.42
2023-09-21	142.66
2023-09-20	143.90
2023-09-19	143.84
2023-09-18	144.08
2023-09-17	144.02
2023-09-14	145.44
2023-09-13	142.66
2023-09-12	141.46
2023-09-11	143.94
2023-09-07	143.58
2023-09-06	141.82
2023-09-05	142.12
2023-09-04	143.00
2023-09-03	143.34
2023-08-31	142.34
2023-08-30	141.02
2023-08-29	141.36
2023-08-28	142.14
2023-08-27	142.22
2023-08-24	141.04
2023-08-23	141.28
2023-08-22	139.96
2023-08-21	139.26
2023-08-20	140.32
2023-08-18	140.32
2023-08-17	139.84
2023-08-16	140.96
2023-08-15	141.90
2023-08-14	142.82
2023-08-13	143.56
2023-08-11	143.44
2023-08-10	142.06
2023-08-09	143.14
2023-08-08	143.24
2023-08-07	142.80
2023-08-06	141.32
2023-08-04	141.00
2023-08-03	143.38
2023-08-02	143.22
2023-08-01	141.96
2023-07-31	142.26
2023-07-30	141.94
2023-07-28	141.88
2023-07-27	138.52
2023-07-26	138.76
2023-07-25	139.26
2023-07-24	138.52
2023-07-23	137.44
2023-07-21	137.40
2023-07-20	135.20
2023-07-19	133.20
2023-07-18	133.04
2023-07-17	132.50
2023-07-16	133.64
2023-07-14	133.58
2023-07-13	132.34
2023-07-12	133.60
2023-07-11	134.12
2023-07-10	135.20
2023-07-09	135.78
2023-07-07	135.66
2023-07-06	139.66
2023-07-05	140.14
2023-07-04	139.68
2023-07-03	139.88
2023-07-02	139.08
2023-06-30	138.98
2023-06-29	137.40
2023-06-28	137.68
